,Facebook Id
21423,100066891497571
21428,100064369976360
21434,157597727614170
21435,100058027362251
21437,256225702136
21478,47636380875
21482,346499525450409
21483,100064646114297
21489,100069304355703
21491,1634061083473067
21499,213573875129
21500,655991761403455
21505,108678705861985
21507,164860680192301
21511,100058036599181
21525,100044423439816
21526,22339908994
21527,100058027691533
21529,100064851515722
21565,535166696553163
21566,792433454190785
21569,643380245840928
21570,100064633786148
21572,2122942947996681
21584,66611091703
21592,100057767182202
21595,100058305810500
21603,229377983774677
21604,100057877636484
21611,69608778568
21613,100063629677847
21615,60585828350
21616,61392066841
21617,72454684824
21618,116030903770
21621,100044556904204
21641,100068931520636
21653,1039213946112385
21658,192842414514
21660,100063916832368
21664,100050547500300
21665,115638301834750
21667,464952057254910
21669,100064394784286
21675,288848681702087
21678,25735652740
21689,100064169466475
21705,113405835346898
21706,100057991393802
21708,100063789251207
21709,100063981575736
21710,100064867831107
21725,100064299955316
21732,858168054290111
21740,100063534228393
21743,100048669651218
21752,1111174762240848
21755,100069348494672
21758,1645111502391447
21761,150166588341007
21764,211375010911
21769,100044332604641
21771,133377456712359
21782,138835562794198
21804,100073920855680
21806,363425287731191
21809,100063726699602
21822,235701154010364
21827,1642919592615062
21828,320698334677125
21829,112208286790718
21839,320774344733928
21844,323493358004749
21859,100064428564478
21860,169204886435544
21872,100050551356453
21874,100058055741824
21878,294850363819
21882,100052221454520
21884,228458480441
21920,805571696123955
21923,219634198151876
21931,1406745916238169
21940,100069101581875
21947,918221598200472
21948,100063480912190
21958,244296047228
21966,100069268627310
21969,34564375761
21982,100045477511034
21987,1450942668561467
21988,100058270652209
21989,100050608864068
21991,100064594273468
21997,82288672669
21998,15440589699
22005,100063698674962
22017,100541475931216
22021,103784921295228
22032,101800354949342
22034,112635143791212
22045,692429780938659
22046,100058228442480
22054,1744188675811724
22056,100069753560818
22066,100057712316565
22067,263982194499347
22080,100057693625587
22082,247944346084
22085,151118480315
22099,130622960306549
22107,1416180745369903
22113,100058097319959
22114,100050986882991
22123,118287858997
22124,100064555758388
22125,428163103932520
22128,101125863310234
22162,100064693448789
22164,100069264397269
22167,100063342513039
22168,864830896916466
22169,131889326838274
22183,403529239695038
22190,145875451575
22192,102758830285
22193,95967871199
22194,151829378771072
22196,100064323056541
22202,100062318538243
22203,244257172301241
22204,512986655544334
22211,100041790774667
22216,100058211494616
22227,100058000422161
22248,100057830237908
22265,100063910460249
22267,132224830126810
22271,6469264349
22275,54808429696
22276,22152594620
22277,160012070706722
22287,100063816347208
22302,181754091901078
22305,102243474520417
22309,128786373852985
22310,273572409370570
22311,100064566824890
22320,289491414417008
22321,184961894918222
22326,188919547829180
22328,100063857764364
22332,1774351162891470
22333,100331684923392
22349,100068877323417
22350,100064439151908
22352,100064759597242
22361,332429807946
22363,240068172703589
22364,115091723266241
22365,100063526548332
22369,100067997593918
22370,942062405858689
22376,100064846201981
22377,100064916254812
22381,288981217781057
22383,1851104071815407
22386,57578638047
22390,170384626323870
22393,1545197309065188
22395,100057858527803
22398,118692872865
22402,100063617978547
22408,1049683368525040
22411,606682006196078
22412,100058204054898
22413,206986472669381
22423,100052295292005
22425,100058170065100
22426,100064494532356
22428,100057040407237
22449,100042730221500
22460,131014210298389
22466,100063463273838
22492,77190767205
22494,157501590981713
22502,129357244763
22510,153901831286621
22512,109334367612513
22516,214282402112260
22521,1754453658124946
22528,13056492555
22538,100049090131183
22539,103833835002772
22543,100063707823242
22544,100067682388176
22549,1217800835013659
22580,74752193339
22584,100063992622395
22608,671126332927965
22609,140948336038239
22611,175093922690484
22612,100057727764225
22613,125342800989390
22614,105801379441441
22615,277653507104
22650,100068037721675
22654,100064538060788
22655,100064718704912
22670,100064747654789
22676,2336990839918487
22679,227872573407
22688,364322010286263
22690,495452747319946
22692,142740289130216
22693,130055765129
22694,251651274942021
22695,342581230974
22703,206477689528005
22706,301939929880450
22708,100063548294373
22709,100027226492773
22712,589019271245643
22713,443172059171196
22716,287207208102085
22717,242868225882266
22718,414192135319175
22719,100057867017916
22735,100063468093981
22760,716094188414169
22761,100026015272091
22764,100058021931231
22765,100057819349256
22774,152622379935
22775,100044743433554
22778,111973608873543
22779,140345852141
22789,253482584826485
22790,100052379376951
22796,120405927999162
22799,163058230739485
22853,57760463657
22854,167667860368
22864,100064702145594
22872,100058200094455
22873,184432452822
22877,100027191633062
22878,100064528756582
22915,173593632677681
22934,119792614756847
22947,176263392557585
22962,167675176610752
22964,34738342535
22967,192069000835095
22973,231478256975363
22985,100043978006710
22988,100057800269546
22990,110461421890
22991,100057331965131
22993,100064424394542
22995,100044238619148
22996,338705413478
22997,100050576405576
22999,100044556301002
23002,47981812329
23004,100044162149917
23011,13642915529
23017,40393910554
23018,100066988156440
23019,100038572484660
23021,100044180241925
23022,100044411500204
23024,100044222689902
23026,115222941001
23027,21982024567
23029,100018002123079
23031,100044229649435
23041,100051102617829
23043,100064495642284
23045,104813312896707
23048,168101566451
23049,167238636799
23050,100064957381130
23054,100044543349116
23056,81086717085
23060,97758846351
23061,100045293370548
23070,100044446535671
23071,100044234209272
23078,100063968463149
23083,100064369256679
23089,100050598334492
23094,100057307584230
23097,100044238708893
23104,100044379371355
23107,100044295016482
23108,100044453348721
23115,83040292558
23116,100044285236822
23121,6079123461
23122,100044344210315
23126,147736651918060
23135,100068282962453
23142,100045050076280
23161,100064469033128
23183,100064701939564
23188,100044487367403
23194,811978502233823
23197,100064785548288
23203,100064750355894
23204,139971542712997
23216,100044399770273
23217,100044209850525
23229,100044164222897
23241,100064556448296
23249,300274521857
23254,100050919034819
23255,210323997912
23257,255018354523976
23258,154695141228253
23282,100057782270665
23288,162413333783689
23289,100064569321301
23321,100068284752646
23336,167139593306791
23337,100044643810073
23339,100064628386423
23365,100040318495906
23369,456584170436
23386,100038885300728
23393,100044395330633
23394,100045578767600
23400,203574926511846
23404,100063943546666
23425,100057841788473
23445,100063503503710
23467,783821765126696
23468,307272483019406
23469,100050462591037
23485,100044641920095
23497,167312016654090
23510,202920886453446
23515,462318573807061
23519,47899317691
23527,156921514395030
23530,80637185696
23536,100063605919584
23558,100064563947264
23560,100066346516390
23561,100057913098077
23568,100058173453904
23570,15403701366
23576,101452181550
23583,100065654282992
23584,2123621147662486
23600,100058120957212
23605,100058124049080
23613,492421131243600
23620,100057886368073
23626,186700588037
23632,100076272974581
23633,117394122264813
23641,113543617574
23658,100058180053611
23669,100063528648064
23674,100044618700977
23684,100075695569387
23685,225103754201335
23699,100076209303136
23703,100053981340241
23707,102535574784616
23710,595669317123794
23715,100064786272880
23716,100064657245185
23727,114556046638220
23784,100050576735688
23830,100044354593002
23835,115517211842908
23840,100039844011268
23841,100058142345279
23842,100066780377860
23845,1453450148273489
23852,100064824219466
23853,169258595138
23864,100064759118700
23875,152738674798206
23876,171926522846049
23892,100060108519026
23897,1486627428134871
23906,533817646667156
23924,6658409170
23933,967005203392813
23945,100064638074552
23957,100067572433206
23966,795670023877529
23986,100064930500501
23988,112790103797
23989,1411640309102430
23990,178397465506996
23994,104109884435152
23996,229708897606739
24005,100057780861658
24007,2204416299811358
24033,100063650019400
24036,445124128832450
24037,100069121453479
24059,109068247511524
24062,100057960076624
24063,76252275803
24085,100028375972276
24087,1070426509763718
24103,100064786294052
24111,155612447834302
24116,503159436516745
24119,100063897700064
24141,140976335941987
24143,37869958529
24146,100064614792630
24159,100044294056649
24172,1611899602432669
24173,110316102329308
24174,100058282440861
24188,100072243316907
24189,1968876670023607
24194,100067822532368
24196,100057841460808
24199,100044327024736
24208,167937236558
24209,293477540693640
24214,532211653488236
24218,100063457666178
24223,360793970962063
24230,100049125942483
24240,184519401584482
24248,100057751805799
24259,100045247015914
24261,100066723913883
24264,100069128443462
24268,11622568838
24284,100050620249394
24287,122786733297
24319,100068202225502
24327,125153510859848
24350,191199947570555
24351,122348431178365
24353,328920303704
24355,100063542382095
24356,646198375450408
24374,100073946771260
24378,100068931435326
24380,1805037306386629
24389,100063625350069
24393,1523185014428214
24406,84020045175
24425,100057966042837
24426,245972658772563
24428,270871953557
24440,100069130693096
24441,100069385291785
24449,100058237894249
24450,175066124444
24486,130157590749741
24489,115435921107
24493,119517851410794
24494,100058223315227
24498,100029017377011
24499,100050544426721
24509,111147810615803
24521,100058105836712
24524,100057892275581
24537,116129643637816
24539,164175950965469
24541,209797566284773
24550,287803280877
24552,114134601954534
24571,1625396981029257
24577,848659991882948
24579,100058275060560
24586,100064572798311
24611,590879104261047
24617,100063568374777
24618,135385759810707
24629,101555183276830
24647,100063762002179
24649,305375572887958
24668,102447712126997
24669,830218443819442
24685,1832316390349625
24691,291596315311
24704,100064895373687
24705,386534205263227
24708,100064522542369
24719,2142860322650363
24722,100064743456197
24725,100057846197220
24728,100058085858759
24730,100044455988486
24741,100076240718365
24744,147528865264279
24748,100064707697144
24759,101230679950794
24763,118975781468362
24766,100063617108298
24783,100063596860016
24787,107803480947980
24801,100058101337278
24804,13345778541
24805,100057757943273
24808,100064813353668
24831,272675714899
24833,368108900037693
24834,823812307676796
24842,103352987782701
24852,90430813844
24854,100064799018081
24856,100069044025401
24857,100064721136378
24875,149347842672
24876,121429324695144
24877,112292609188123
24880,100069242048326
24887,100064073380573
24889,172378606142955
24892,2203853013056105
24903,131166767142
24904,100058266091296
24914,125413750856642
24930,113737335381228
24943,100068293627950
24950,1916952371874822
24951,79637307239
24957,100069112304064
24958,557264687637409
24965,100044635050197
24968,100063829742327
24974,100064329773887
24976,100063660518365
24994,108309624951227
24996,179707752131175
24997,910264792423875
24998,1428701863937995
24999,100063974503444
25001,952516304767939
25003,1676507405932779
25004,112269715502356
25016,100068873753635
25017,100058176277386
25037,100057871070408
25038,33315667314
25047,100069151721394
25048,132223640168962
25049,100064551825411
25053,100066471521073
25057,100063652206297
25061,1692073634355135
25062,100058068609537
25067,100069191200549
25068,100058140457151
25069,100063653772534
25078,100064651691455
25081,100064819475694
25082,1355021947848133
25084,350856738257946
25085,100069151211395
25088,100058002492518
25089,100063562781375
25096,111672345516767
25097,100064624126189
25108,106364528681319
25110,100078976591242
25111,912545192132779
25112,100064795833709
25115,111384280417906
25121,2177698612264549
25122,100050644382316
25123,111675488858905
25125,100063923411916
25128,100064403183901
25136,275249042592980
25142,100063618998182
25145,100057666537152
25159,100063685838288
25160,155243257848283
25161,100037905975281
25179,1356678557697779
25181,100064169169490
25182,1417687704982557
25186,100063570011316
25187,872107469521249
25191,136846889681549
25193,998519233532524
25196,130815945249
25200,194247897266679
25202,361501079880
25203,391297877577099
25204,109145863867064
25210,100072483273625
25211,100064628111614
25226,256964431114545
25227,100069079154643
25232,75761984093
25233,76323216350
25234,113376625369946
25235,53813338074
25248,55612168856
25254,118164457434
25273,100064372044762
25276,100068910322071
25280,100057714174884
25281,412407085469351
25283,166469333076
25289,1557707687852243
25292,128098500591417
25294,100300390020206
25295,268174112908
25322,100063573883528
25327,100064835132721
25332,275352704401
25333,100064883790191
25335,100064534696519
25336,100072113572938
25346,437315072994665
25350,100058177713904
25356,161127782730
25376,73923369063
25379,376634661865
25386,186367169354
25390,507257702799031
25395,100066768196770
25397,132496760108223
25398,100057739013703
25403,470788829756225
25404,266641936710675
25405,410024125777967
25411,106367787921134
25416,324358441773854
25419,445788608845114
25421,118330038206124
25422,111665205558638
25445,100063487686490
25446,100064275236311
25447,1558165734404783
25465,100040409636804
25470,1570910156494042
25474,191220987594457
25482,422853751182827
25485,118424172457
25509,100057636506380
25510,84960650396
25511,140222709355073
25514,100063489703279
25516,227590189250
25517,153758094676853
25542,534050676724478
25560,101542152480595
25562,100075945086190
25563,100626598154546
25566,100064706015394
25571,100057325484805
25573,243268662379197
25574,685521968139661
25575,559786010791294
25576,366306863418104
25583,187872918003814
25584,100064870172805
25592,203789106355139
25613,1598299183780083
25614,312964598770
25615,102589746451856
25616,272231489519307
25620,121048531285537
25631,59099235691
25658,121401047952849
25660,100058145496346
25661,492897000741670
25665,100058188606533
25681,1529795960473457
25688,979319072184503
25707,419999601435146
25731,381540275300429
25739,100057967094531
25740,100057660656754
25741,1717008895218656
25768,100057698066438
25769,138245929692718
25773,100057842990716
25774,100058051632191
25775,206877639350140
25776,100057998893024
25779,195473393932393
25802,212324722136315
25810,143364589335
25811,32340683364
25825,204602300224
25836,113060012111231
25886,100063722272616
25896,100044645880864
25897,100044602683599
25898,39228950838
25900,192156350478
25901,100064568809057
25902,100046859811307
25906,100064986720034
25909,112299605447935
25915,233321480078742
25916,100044512026250
25922,100058007083586
25925,100058067018290
25930,100057803809348
25938,100064864713175
25943,1635041246522933
25947,168162106469
25955,100058079047856
25958,100068964437392
25959,100058318710005
25962,100063492019236
25969,100064692906667
25985,100057879467625
25988,100064654185250
25993,170083656344640
26003,362857497155994
26010,100063745797247
26016,100068939688436
26021,110397817273054
26026,100064470710563
26030,100057786923072
26040,100067380660924
26045,100069215196283
26050,100058051120267
26052,100064411584843
26053,255168656394
26058,205874126114880
26078,100068549576170
26079,87102170986
26080,428807230633587
26081,100064654152969
26088,1452597524980708
26089,1832536350349303
26090,100057950776782
26092,290768684270362
26100,640522099489797
26101,100064696145690
26103,1416273038676980
26104,390269967773497
26113,100057866538502
26115,250858022052749
26123,260051371303120
26124,356304996568
26126,294275013955164
26134,116315476876420
26136,100068214956758
26137,270621396641
26141,100063877455065
26143,269629249736603
26146,100064287385612
26149,104001623360146
26150,180887659678
26158,100063878010185
26173,100064582098103
26175,214718182212101
26177,100064074100314
26178,700838400017921
26179,100064538867983
26180,136535439693510
26181,100063722972725
26182,826720834137051
26183,366566780089088
26185,1024207160953249
26188,149143225096062
26190,100064711086420
26206,222707057810535
26223,100064488168192
26224,316711992002588
26225,1911816958876012
26231,149272045100608
26241,10150119376015052
26243,100044245338353
26245,80100579774
26246,100044142653727
26248,100044368991649
26251,100057708864839
26252,73949382289
26255,600503983718278
26256,42128399297
26260,907291309290215
26262,339678252858981
26263,100044317695326
26265,100064833486809
26266,234162140076902
26267,100044597672109
26269,100044605501685
26271,40397252103
26273,350214962152736
26276,18884137648
26277,100064169557503
26284,53650881876
26286,43730674468
26287,217976018236954
26289,100068382819914
26296,100054802671707
26300,638691693423298
26301,100064659913464
26304,13953327755
26305,100044331856214
26309,100044014695044
26310,193095594058352
26312,100058291440833
26315,100057441909890
26321,94568081714
26323,106111954344
26332,100064621005335
26334,112330592143632
26354,100068976227238
26358,273383460112295
26364,100051129136792
26375,100057414310931
26383,20787074239
26387,100064488078218
26397,100063675965101
26405,150634928297343
26431,7197664863
26442,124596407337
26447,100044225120057
26469,116043963997
26484,100058291051057
26497,100064918921083
26506,100044456405463
26508,728742650616632
26515,100044471198091
26517,100050203971978
26518,100044856767181
26520,34536716194
26521,115313960303691
26534,160444164736814
26543,100044419283055
26544,100058242724354
26546,100044446478977
26561,100077219263903
26565,100064895043553
26577,100064604627117
26599,100044237568893
26604,100063469175508
26605,100069365672967
26612,100046755397536
26615,100057687565673
26636,587146321335301
26642,103706110837
26646,100053203069790
26652,523181517746601
26654,120287328064265
26656,236211016399639
26663,100064197307131
26676,100044579672888
26681,100044423559937
26686,1146610888716848
26689,100067965476860
26690,100044347813171
26702,317467111616918
26705,250374358779541
26713,100064870503081
26726,100057683905229
26733,519185821429315
26734,120987347917917
26746,95449497014
26747,100064362087052
26771,100050400973695
26780,262391867214217
26812,926041574129067
26815,100068816606154
26835,220386268008303
26836,100064406064327
26842,169577859602
26852,1305034386175593
26863,100045138166951
26865,81355522402
26869,100064563704946
26878,100055686321246
26884,507261049336675
26896,100058257241359
26904,195949821162073
26906,100064441971648
26915,100333170022077
26916,554551221233859
26924,184004378290797
26925,829743843826682
26947,100057801952756
26949,855008151208597
26957,100066675873929
26981,100044287036795
26982,215912561774528
26993,117833304015
27003,307569595928792
27008,100058148588954
27015,19616403736
27020,178714332964394
27035,172607850141
27036,184574331640797
27056,112423983733622
27060,100058118498646
27067,1464397157221810
27071,1768169676837928
27077,2151486571737793
27090,100063648759854
27091,52142870566
27092,100064435882356
27103,223908796496
27106,100058051570296
27122,545987975412880
27123,117602054924141
27124,100064898613779
27126,100064821007458
27129,100058249200309
27162,101157148052749
27163,112416390401530
27167,100064368505191
27190,638769732935000
27220,335269786521260
27236,100058079258880
27239,39998116217
27245,100058166075598
27261,100058216473236
27262,1035394263224176
27263,100057992173012
27265,100058178555714
27267,100064954201307
27268,133245626686451
27280,1484681518452540
27281,100072342873775
27284,100063470804875
27287,172107277381
27294,100057655436202
27295,1681592872110428
27300,100050205921778
27314,100064570576742
27322,100050494149434
27323,333364630155941
27331,100057943393780
27333,146613128744524
27349,100057765142830
27350,738492062829528
27351,100064739346851
27360,215398930840
27368,301418857111
27369,100066474171493
27381,100064761306498
27382,101108033751000
27383,238257279934236
27384,100536933324523
27389,102560114718941
27395,100064737277316
27408,100057759081328
27409,100057722006777
27411,100058256282238
27412,100057823612025
27413,100057967155531
27425,102903744768163
27428,199321846832325
27450,1682254978706313
27470,100064942560135
27475,1364949747006539
27478,100058049140873
27480,160117824009503
27493,100063770221766
27504,100058169197525
27507,100044470748091
27509,10150139183310608
27521,200190816702178
27522,100063621007546
27523,100063838411314
27524,320959011280584
27526,402981213053061
27527,332666783583487
27528,29111863337
27533,268478100569166
27534,103943126353581
27535,100057729893111
27553,266035376465
27554,100044550672444
27555,100058266270691
27579,496488994427381
27581,100068987716979
27588,1682661495175917
27600,100068695334104
27610,100058162264520
27611,800152030101172
27616,103005955116
27619,128174920590137
27621,114571410193
27624,100064374684158
27627,159617504514
27632,100057557480158
27641,743016619178814
27642,100058117089383
27643,1713833452181965
27645,100057732082785
27646,100044482084305
27647,100058097169713
27649,100045515566947
27671,100914821792815
27680,355915186129
27692,123403431463
27699,100057896235304
27700,100059136405748
27703,100057822472008
27705,274336098534
27718,100057929686536
27728,102773938601
27739,104014331448589
27747,204061356724940
27750,193179760713588
27752,168453483917365
27754,51147948928
27755,100069284226741
27757,100064442449570
27759,100068891985122
27782,1562517450696003
27797,1573946082864782
27822,299506836787431
27830,256138737916008
27838,65244337297
27862,1374893762736806
27872,195996950441196
27887,100042121189759
27888,278333635624565
27889,455360181591822
27890,100064516396909
27895,228802801047809
27900,121692969233119
27906,100063543675150
27908,518553654994909
27909,100064756508558
27932,1767579803498646
27933,114334015289419
27946,49962003080
27953,141754782515779
27956,1916796248551682
27958,100063589921847
27961,474942986037304
27964,100056645295377
28014,84719849825
28019,188223221188050
28029,103142346042
28037,100063523572451
30456,100050989912986
30457,100044296816375
30458,100044312175512
30459,100044514636041
30460,100044589992206
30461,100064901101023
30462,141762647205
30463,100064789028038
30464,29348676322
30465,100052961631475
30466,113238993763
30468,87689783147
30471,68455493553
30473,100057830538664
30480,136278800719
30488,100071045752501
30489,100069884553726
30492,997250990365117
30498,100057814340146
30500,100039202582677
30501,100057956474613
30504,100044252358706
30505,100058164575934
30512,1078153165684328
30517,100057643585604
30519,100044627318649
30521,175641282494858
30522,100044233759125
30530,100044412170685
30539,100057979603258
30541,100030340696387
30548,100057816890823
30556,100064896903794
30563,100057460419751
30588,100076259800906
30594,100057859277315
30600,118298375198786
30604,100063778861393
30607,284302721588878
30609,106450447785720
30616,100064694110732
30631,100044376710006
30635,100064630906297
30636,100057891946549
30640,100057866118665
30643,382765978761137
30646,1777638242472455
30652,100058209002425
30669,15319631374
30675,232187616832768
30679,100047255280746
30697,83673249645
30715,100063796146411
30720,1469419359750739
30721,100058160585481
30729,1527753697318938
30730,100058078867744
30748,100044866815065
30756,100058036511751
30764,100058215575797
30765,100058032283134
30767,100057753635920
30769,100044395150757
30776,108390182558578
30777,104975809545909
30791,100063542635708
30801,100064854160534
30807,108671089209550
30821,136650483039197
30838,326193151177
30857,132084283569330
30868,100064365172869
30870,60909241872
30880,100068192452743
30883,115869451775175
30886,100046948731976
30898,682838401729228
30900,100063746460588
30907,995708093776495
30917,100064500802094
30918,189446694406116
30922,455888077798940
30923,1402063060059516
30927,100066862691579
30928,100068384255224
30939,185066751651339
30949,326875630819403
30951,98592975861
30955,129281203793040
30970,512000518833113
30972,100064469148233
30987,100064835107070
30988,100068476707169
30998,76815033159
31006,214029258613554
31007,155657208536580
31011,100044443937280
31019,100063747638974
31020,421332654617845
31023,100052061693260
31026,230177478776
31034,324680881727484
31037,100063643106354
31041,100057911028395
31042,228967897154835
31051,100066669443725
31052,441798569262197
31065,100058207504081
31075,206275292725275
31079,100064791158159
31083,129037604445582
31084,267575607305095
31089,1445525532404477
31106,100057623336429
31111,100064603242994
31112,100044537945102
31114,100053845477956
31130,1711970005718845
31131,100044600013914
31137,100052199536439
31140,100057947777170
31143,92817843900
31159,160253510801699
31161,1550718871844010
31162,100063570578753
31166,100051247031726
31167,116104305128056
31169,40826698396
31181,417892631734076
31185,100063516340288
31186,100063647709418
31203,100828409970974
31204,141772019344400
31205,288702164483412
31226,100069071895031
31235,112029682155108
31236,100057962324652
31245,1637372326579075
31254,1973624316224963
31269,100058153056945
31271,374799559636443
31272,267871563786142
31273,100052103241014
31276,100047706913240
31279,50178075094
31292,100044528765819
31293,53828014368
31294,100063498613489
31295,100064036484647
31297,170473136030
31298,100064536170633
31299,100064367426490
31302,100044169607233
31303,100044334826139
31305,63564314363
31306,100764596991
31307,97098306851
31308,100044525165665
31310,107837429247830
31312,769672130075351
31318,100051065479606
31321,100176738044735
31323,100044355939873
31335,100064927832549
31336,100044496576884
31337,100064871614848
31339,100064343065742
31340,100064439001229
31341,100044323487031
31345,100044563593801
31346,36808884697
31352,100044241828943
31353,100044321595186
31363,100050679690508
31365,100051051092383
31367,100064795988152
31385,100070055152736
31388,100044302185529
31397,100064546306970
31398,100064871315060
31408,100064522911137
31409,8945512054
31413,104531543932
31415,100064524916593
31422,168815400507
31431,85895103500
31433,635424276479590
31436,248731454442
31440,100045024733043
31442,145967322481053
31471,1651204591842487
31474,100053501239023
31478,75624186574
31482,100044311455327
31508,100064718108807
31535,100057726534266
31539,100047448150439
31542,100044397880467
31562,202375319800844
31576,277886658982184
31587,100064601747509
31599,48784295218
31610,100057500347827
31615,100053302843363
31616,100064516191436
31623,100058122457308
31624,100064506171732
31630,2004312679846508
31647,6878168948
31659,297002093703777
31668,662142753880500
31679,377137219455
31687,670630373006931
31714,1412460009003133
31728,100063547030424
31765,110590865379
31771,262444846496
31784,100064866275123
31789,100064362652431
31793,100057768024745
31810,100064888084109
31811,100044942591382
31817,100064598807659
31852,100058021150815
31873,876325272419156
31876,1196043523843885
31877,100044489887177
31890,100064806758085
31898,100064911781816
31902,113813421972575
31921,594492070970944
31926,111357114528457
31927,100023842160420
31973,534488750036661
31979,100685708451198
31993,229658207755022
32018,160508313959701
32023,93356156651
32028,100057831647381
32035,139832472712215
32044,54598611677
32060,100057853130871
32068,100064631651206
32069,464921823669256
32085,100064970671635
32093,272919546399202
32095,164286937466384
32098,111096928343
32121,100063800680562
32125,100064423974439
32137,103895006674
32153,6315243665
32184,166128786738822
32210,1492449430973957
32213,162470036173
32240,23051660730
32251,193139457377501
32252,110513815774652
32261,38948803876
32306,570120013095008
32309,100064696026123
32313,100051638194312
32320,128111708807
32336,2130359383950521
32337,100050366175826
32352,100454701809019
32353,361460817587557
32356,63726228280
32372,157744837409
32375,128203327481
32388,100058068909332
32389,100057679465937
32392,100044357292836
32406,100044975813243
32407,100063721960172
32408,100063973060658
32410,100062985023159
32411,100057979723540
32413,100063976124163
32424,218720364806498
32444,100064488590273
32451,1514946502069129
32452,100064563824938
32467,280826725285992
32468,284586335284705
32470,103659813311214
32472,180079132472837
32476,526163074188703
32494,100044424696655
32518,1454310674827290
32520,100064558039312
32529,100063561614875
32530,359120657901099
32532,100057885736433
32535,738702396143852
32557,100068838895355
32558,100064493417845
32569,100067617020353
32588,100069141825153
32613,100058000723304
32619,100064651214211
32624,216831341805382
32633,89389171160
32634,100063568121532
32635,91392566039
32636,113102798717687
32640,100064849562058
32652,110752871069652
32653,1646626645366901
32657,100057992652950
32668,78729341604
32681,100064389235697
32684,100064920571049
32689,100064596797608
32690,100063904486126
32692,100045053240732
32695,222201841173324
32696,31867439512
32706,100068980097227
32707,100064115978304
32710,1501043403530459
32714,100027268972542
32721,108020636846
32743,100063597308817
32754,100057799552805
32781,100712557950333
32795,356639478437912
32804,100057744893748
32807,100044550994577
32812,198974513504501
32826,100044543521573
32827,100063657574276
32829,151509361604252
32841,117962988216074
32851,100045082210112
32871,481509532016161
32873,358787470866631
32881,100058076797973
32886,100064961430990
32895,100064661320763
32923,100063714486272
32924,100058023371605
32927,204813313361194
32928,366529877036479
32934,31021122769
32951,100057684356596
32968,100064762293652
32971,100063578926955
32982,1839198526319117
32983,66852944999
32984,210879822698036
33002,100057963136029
33026,359739151641
33029,168684323616
33037,202174439841713
33039,79933834431
33042,100068747917647
33047,533971343685627
33058,100057675656747
33064,69672514432
33069,379082758821303
33084,322618911164
33100,492165341171643
33113,111835278881294
33114,100589116660145
33118,8535048805
33125,100069306845540
33126,407551650015194
33132,740424882658860
33142,100068236824907
33143,100071079093855
33149,45312599249
33157,100058319611008
33160,100057729563670
33161,100057748041534
33171,100057812302366
33172,232829990066140
33176,100068903084352
33208,1449202728650523
33209,100058284270497
33223,100069881386100
33225,100064470978033
33230,100063639157445
33239,180150342609265
33245,1005924192794202
33261,100064698368440
33263,166932791696
33275,100050380904552
33277,152236954533
33292,130934216964240
33304,332708923543070
33311,1403052796664372
33313,100063458203460
33317,100064507850152
33318,223732764335518
33332,100052178664374
33341,100067036406773
33343,275354571434
33353,1519698641639866
33358,100057847400698
33359,161570180526686
33364,1307711676039120
33369,100058012603224
33370,1682332868655370
33380,100064686248911
33383,100064564034717
33391,100058105030535
33405,100039607877567
33406,121863434514962
33413,84685523453
33416,47513434169
33430,110102340832785
33437,100068835655521
33453,100064055528952
33455,394521950678422
33456,108533427613652
33459,100064782696020
33471,100058229491204
33472,324876200893807
33473,1200907503287233
33474,1615363798701796
33483,410796155662974
33496,1587073968261411
33498,252309160672
33501,147572168637509
33504,58037956016
33509,192022487879448
33530,407194359619026
33531,378021078492
33540,100058172465016
33541,100058222473298
33542,100058277161178
33555,100058048300264
33557,122452027253
33561,121976024495634
33563,100058870484561
33577,100058203814813
33589,472822612771258
33590,100063724825488
33591,40594179798
33592,100064882686429
33595,100069423450252
33598,503263019801136
33600,161110391160062
33606,103216468110880
33607,107639867842230
33608,319551834884461
33609,438443433553717
33682,100068596603091
33687,1426153994190844
33699,615651818497951
33700,531609806901761
33701,130379142797
33703,100057668425058
33704,131173287877
33705,100064373576294
33709,71302936319
33715,100064838855000
33720,100063520480914
33721,405051986567090
33723,100037660195664
33734,140873922614482
33735,100066956842538
33777,369145034975
33778,1513782772264582
33784,193259548385
33787,436175189762983
33789,100055228225532
33811,22382136237
33813,267094454298
33819,1388442744778185
33820,256968194324216
33828,100063638283875
33837,584614811570489
33843,100057767634393
33844,503132299858349
33846,100057991903274
33848,336274089797609
33936,289854545480
33951,114081465298239
33952,100044489287251
33953,100064489462347
33954,100057691405961
33956,10396532085
33957,63623594959
33958,100044376851447
33959,6445219629
33960,68249611353
33961,100058226914522
33962,100066236215095
33964,100064610711815
33971,12493817252
33975,100044188638295
33980,138773569497140
33981,100064291737087
33983,100063669577688
34000,100044659152417
34004,100063568842708
34007,100057997391839
34008,100057813933086
34014,963655780376400
34019,100058239152484
34023,100057930585889
34029,137077109637883
34030,85297864217
34033,100044641920100
34042,100063743640802
34045,100064358936501
34046,100063709411751
34050,100064802553213
34054,100057293956777
34064,445788492507662
34065,100064803003696
34068,100058037200801
34071,92880057095
34088,220892614745316
34098,160106934249
34101,100063458056143
34106,100063880661043
34108,348882888967218
34111,109022527875
34119,100064843861491
34131,100058147086112
34135,100063674210314
34136,298676190333479
34137,211372376326
34143,141638455903712
